Year,Stage,Home_Team,Away_Team,Attendance,Total_Goals,Match_Result,Win_Conditions,Venue_City,Host_Nation,Player_Team,Lineup,Goals_Scored,Yellow_Cards,Red_Cards
2006,Group Stage,Czech Republic,Ghana,45000,2,Away Win,Normal,Cologne,Germany,GHA,Starter,0,0,0
2006,Group Stage,Czech Republic,Ghana,45000,2,Away Win,Normal,Cologne,Germany,GHA,Starter,1,1,0
2006,Group Stage,Czech Republic,Ghana,45000,2,Away Win,Normal,Cologne,Germany,GHA,Starter,0,1,0
2006,Group Stage,Czech Republic,Ghana,45000,2,Away Win,Normal,Cologne,Germany,CZE,Starter,0,1,0
2006,Group Stage,Czech Republic,Ghana,45000,2,Away Win,Normal,Cologne,Germany,CZE,Starter,0,0,1
2006,Group Stage,Czech Republic,Ghana,45000,2,Away Win,Normal,Cologne,Germany,CZE,Substitute,0,0,0
2006,Group Stage,Czech Republic,Ghana,45000,2,Away Win,Normal,Cologne,Germany,GHA,Substitute,0,0,0
2006,Group Stage,Czech Republic,Ghana,45000,2,Away Win,Normal,Cologne,Germany,GHA,Substitute,0,1,0
2006,Group Stage,Italy,USA,46000,2,Draw,Normal,Kaiserslautern,Germany,ITA,Starter,0,0,0
2006,Group Stage,Italy,USA,46000,2,Draw,Normal,Kaiserslautern,Germany,USA,Starter,0,0,0
2006,Group Stage,Italy,USA,46000,2,Draw,Normal,Kaiserslautern,Germany,ITA,Starter,0,0,1
2006,Group Stage,Italy,USA,46000,2,Draw,Normal,Kaiserslautern,Germany,USA,Starter,0,0,1
2006,Group Stage,Italy,USA,46000,2,Draw,Normal,Kaiserslautern,Germany,ITA,Starter,0,1,0
2006,Group Stage,Italy,USA,46000,2,Draw,Normal,Kaiserslautern,Germany,ITA,Starter,1,0,0
2006,Group Stage,Italy,USA,46000,2,Draw,Normal,Kaiserslautern,Germany,USA,Starter,0,3,1
2006,Group Stage,Italy,USA,46000,2,Draw,Normal,Kaiserslautern,Germany,ITA,Substitute,0,0,0
2006,Group Stage,Italy,USA,46000,2,Draw,Normal,Kaiserslautern,Germany,USA,Substitute,0,0,0
2006,Group Stage,Japan,Croatia,41000,0,Draw,Normal,Nuremberg,Germany,JPN,Starter,0,1,0
2006,Group Stage,Japan,Croatia,41000,0,Draw,Normal,Nuremberg,Germany,CRO,Starter,0,0,0
2006,Group Stage,Japan,Croatia,41000,0,Draw,Normal,Nuremberg,Germany,CRO,Starter,0,1,0
2006,Group Stage,Japan,Croatia,41000,0,Draw,Normal,Nuremberg,Germany,JPN,Starter,0,0,0
2006,Group Stage,Japan,Croatia,41000,0,Draw,Normal,Nuremberg,Germany,JPN,Substitute,0,0,0
2006,Group Stage,Japan,Croatia,41000,0,Draw,Normal,Nuremberg,Germany,CRO,Substitute,0,0,0
2006,Group Stage,Brazil,Australia,66000,2,Home Win,Normal,Munich,Germany,BRA,Starter,0,0,0
2006,Group Stage,Brazil,Australia,66000,2,Home Win,Normal,Munich,Germany,AUS,Starter,0,0,0
2006,Group Stage,Brazil,Australia,66000,2,Home Win,Normal,Munich,Germany,BRA,Starter,0,1,0
2006,Group Stage,Brazil,Australia,66000,2,Home Win,Normal,Munich,Germany,AUS,Starter,0,1,0
2006,Group Stage,Brazil,Australia,66000,2,Home Win,Normal,Munich,Germany,BRA,Starter,1,0,0
2006,Group Stage,Brazil,Australia,66000,2,Home Win,Normal,Munich,Germany,BRA,Substitute,0,0,0
2006,Group Stage,Brazil,Australia,66000,2,Home Win,Normal,Munich,Germany,AUS,Substitute,0,0,0
2006,Group Stage,Brazil,Australia,66000,2,Home Win,Normal,Munich,Germany,BRA,Substitute,1,0,0
2006,Group Stage,Brazil,Australia,66000,2,Home Win,Normal,Munich,Germany,BRA,Substitute,0,1,0
2006,Group Stage,France,South Korea,43000,2,Draw,Normal,Leipzig,Germany,FRA,Starter,0,0,0
2006,Group Stage,France,South Korea,43000,2,Draw,Normal,Leipzig,Germany,KOR,Starter,0,0,0
2006,Group Stage,France,South Korea,43000,2,Draw,Normal,Leipzig,Germany,FRA,Starter,0,1,0
2006,Group Stage,France,South Korea,43000,2,Draw,Normal,Leipzig,Germany,KOR,Starter,0,1,0
2006,Group Stage,France,South Korea,43000,2,Draw,Normal,Leipzig,Germany,KOR,Starter,1,0,0
2006,Group Stage,France,South Korea,43000,2,Draw,Normal,Leipzig,Germany,FRA,Starter,1,0,0
2006,Group Stage,France,South Korea,43000,2,Draw,Normal,Leipzig,Germany,FRA,Substitute,0,0,0
2006,Group Stage,France,South Korea,43000,2,Draw,Normal,Leipzig,Germany,KOR,Substitute,0,0,0
2006,Group Stage,Togo,Switzerland,65000,2,Away Win,Normal,Dortmund,Germany,TOG,Starter,0,0,0
2006,Group Stage,Togo,Switzerland,65000,2,Away Win,Normal,Dortmund,Germany,SUI,Starter,0,0,0
2006,Group Stage,Togo,Switzerland,65000,2,Away Win,Normal,Dortmund,Germany,TOG,Starter,0,1,0
2006,Group Stage,Togo,Switzerland,65000,2,Away Win,Normal,Dortmund,Germany,SUI,Starter,0,1,0
2006,Group Stage,Togo,Switzerland,65000,2,Away Win,Normal,Dortmund,Germany,SUI,Starter,1,0,0
2006,Group Stage,Togo,Switzerland,65000,2,Away Win,Normal,Dortmund,Germany,TOG,Substitute,0,0,0
2006,Group Stage,Togo,Switzerland,65000,2,Away Win,Normal,Dortmund,Germany,SUI,Substitute,0,0,0
2006,Group Stage,Togo,Switzerland,65000,2,Away Win,Normal,Dortmund,Germany,TOG,Substitute,0,1,0
2006,Group Stage,Saudi Arabia,Ukraine,50000,4,Away Win,Normal,Hamburg,Germany,KSA,Starter,0,0,0
2006,Group Stage,Saudi Arabia,Ukraine,50000,4,Away Win,Normal,Hamburg,Germany,UKR,Starter,0,0,0
